Fecha,Ciudad,Sistema,Pasajeros/dia,Variación Transmilenio,Pasajeros día típico laboral,Pasajeros día sábado,Pasajeros día festivo,DíaSemana
02/07/2020,Medellin,SITVA,717262,"-0,622886279",1901978,1498727,780939,4
02/07/2020,Pereira,MEGABUS,50090,"-0,609346363",128221,100186,52276,5
03/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1374733,"-0,659503457",3944298,2747677,1238445,5
03/07/2020,Bogotá y Soacha,TRONCAL,740619,"-0,710299288",2517676,1735010,733439,5
03/07/2020,Bogotá y Soacha,ZONAL Y DUAL,634114,"-0,57181626",1426622,1012667,505006,5
03/07/2020,Cartagena,TRANSCARIBE,20193,"-0,855764286",140000,95430,45203,5
03/07/2020,Barranquilla,TRANSMETRO,19989,"-0,861453048",144276,110000,52000,5
03/07/2020,Bucaramanga,METROLINEA,34888,"-0,671345404",106154,70267,33354,5
03/07/2020,Medellin,SITVA,714271,"-0,624458853",1901978,1498727,780939,5
03/07/2020,Pereira,MEGABUS,51177,"-0,600868812",128221,100186,52276,5
04/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1108298,"-0,596641818",3944298,2747677,1238445,6
04/07/2020,Bogotá y Soacha,TRONCAL,605683,"-0,650905182",2517676,1735010,733439,6
04/07/2020,Bogotá y Soacha,ZONAL Y DUAL,502615,"-0,503671987",1426622,1012667,505006,6
04/07/2020,Cartagena,TRANSCARIBE,6015,"-0,945318182",140000,95430,45203,6
04/07/2020,Barranquilla,TRANSMETRO,18878,"-0,828381818",144276,110000,52000,6
04/07/2020,Bucaramanga,METROLINEA,17779,"-0,746979379",106154,70267,33354,6
04/07/2020,Medellin,SITVA,596634,"-0,601906151",1901978,1498727,780939,6
04/07/2020,Pereira,MEGABUS,43015,"-0,570648594",128221,100186,52276,6
05/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,519048,"-0,580887322",3944298,2747677,1238445,7
05/07/2020,Bogotá y Soacha,TRONCAL,263642,"-0,640539977",2517676,1735010,733439,7
05/07/2020,Bogotá y Soacha,ZONAL Y DUAL,255406,"-0,494251553",1426622,1012667,505006,7
05/07/2020,Cartagena,TRANSCARIBE,2373,"-0,947503484",140000,95430,45203,7
05/07/2020,Barranquilla,TRANSMETRO,8083,"-0,844557692",144276,110000,52000,7
05/07/2020,Bucaramanga,METROLINEA,6327,"-0,810307609",106154,70267,33354,7
05/07/2020,Medellin,SITVA,241046,"-0,691338248",1901978,1498727,780939,7
05/07/2020,Pereira,MEGABUS,20038,"-0,616688346",128221,100186,52276,7
06/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1354625,"-0,664483846",3944298,2747677,1238445,1
06/07/2020,Bogotá y Soacha,TRONCAL,731255,"-0,713962113",2517676,1735010,733439,1
06/07/2020,Bogotá y Soacha,ZONAL Y DUAL,623370,"-0,579071116",1426622,1012667,505006,1
06/07/2020,Cartagena,TRANSCARIBE,20788,"-0,851514286",140000,95430,45203,1
06/07/2020,Barranquilla,TRANSMETRO,37030,"-0,743339156",144276,110000,52000,1
06/07/2020,Bucaramanga,METROLINEA,18456,"-0,826139382",106154,70267,33354,1
06/07/2020,Medellin,SITVA,698420,"-0,632792808",1901978,1498727,780939,1
06/07/2020,Pereira,MEGABUS,51019,"-0,60210106",128221,100186,52276,1
07/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1374218,"-0,659631013",3944298,2747677,1238445,2
07/07/2020,Bogotá y Soacha,TRONCAL,740097,"-0,710503474",2517676,1735010,733439,2
07/07/2020,Bogotá y Soacha,ZONAL Y DUAL,634121,"-0,571811533",1426622,1012667,505006,2
07/07/2020,Cartagena,TRANSCARIBE,19152,"-0,8632",140000,95430,45203,2
07/07/2020,Barranquilla,TRANSMETRO,35276,"-0,75549641",144276,110000,52000,2
07/07/2020,Bucaramanga,METROLINEA,34472,"-0,675264239",106154,70267,33354,2
07/07/2020,Medellin,SITVA,709631,"-0,626898418",1901978,1498727,780939,2
07/07/2020,Pereira,MEGABUS,50224,"-0,608301292",128221,100186,52276,2
08/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1346896,"-0,666398179",3944298,2747677,1238445,3
08/07/2020,Bogotá y Soacha,TRONCAL,724294,"-0,716684979",2517676,1735010,733439,3
08/07/2020,Bogotá y Soacha,ZONAL Y DUAL,622602,"-0,579589706",1426622,1012667,505006,3
08/07/2020,Cartagena,TRANSCARIBE,18592,"-0,8672",140000,95430,45203,3
08/07/2020,Barranquilla,TRANSMETRO,35120,"-0,756577671",144276,110000,52000,3
08/07/2020,Bucaramanga,METROLINEA,32667,"-0,692267837",106154,70267,33354,3
08/07/2020,Medellin,SITVA,701830,"-0,630999938",1901978,1498727,780939,3
08/07/2020,Pereira,MEGABUS,48620,"-0,620810944",128221,100186,52276,3
09/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1331218,"-0,670281337",3944298,2747677,1238445,4
09/07/2020,Bogotá y Soacha,TRONCAL,715219,"-0,720234759",2517676,1735010,733439,4
09/07/2020,Bogotá y Soacha,ZONAL Y DUAL,615999,"-0,584048364",1426622,1012667,505006,4
09/07/2020,Cartagena,TRANSCARIBE,18689,"-0,866507143",140000,95430,45203,4
09/07/2020,Barranquilla,TRANSMETRO,34341,"-0,761977044",144276,110000,52000,4
09/07/2020,Bucaramanga,METROLINEA,35500,"-0,665580195",106154,70267,33354,4
09/07/2020,Medellin,SITVA,701868,"-0,630979959",1901978,1498727,780939,4
09/07/2020,Pereira,MEGABUS,48292,"-0,623369027",128221,100186,52276,4
10/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1371687,"-0,660257896",3944298,2747677,1238445,5
10/07/2020,Bogotá y Soacha,TRONCAL,741754,"-0,709855322",2517676,1735010,733439,5
10/07/2020,Bogotá y Soacha,ZONAL Y DUAL,629933,"-0,574639469",1426622,1012667,505006,5
10/07/2020,Cartagena,TRANSCARIBE,19524,"-0,860542857",140000,95430,45203,5
10/07/2020,Barranquilla,TRANSMETRO,36107,"-0,749736616",144276,110000,52000,5
10/07/2020,Bucaramanga,METROLINEA,34373,"-0,676196846",106154,70267,33354,5
10/07/2020,Medellin,SITVA,701266,"-0,631296471",1901978,1498727,780939,5
10/07/2020,Pereira,MEGABUS,50778,"-0,603980627",128221,100186,52276,5
11/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1124872,"-0,590609813",3944298,2747677,1238445,6
11/07/2020,Bogotá y Soacha,TRONCAL,618843,"-0,643320211",2517676,1735010,733439,6
11/07/2020,Bogotá y Soacha,ZONAL Y DUAL,506029,"-0,500300691",1426622,1012667,505006,6
11/07/2020,Cartagena,TRANSCARIBE,12694,"-0,8846",140000,95430,45203,6
11/07/2020,Barranquilla,TRANSMETRO,20217,"-0,816209091",144276,110000,52000,6
11/07/2020,Bucaramanga,METROLINEA,26642,"-0,620846201",106154,70267,33354,6
11/07/2020,Medellin,SITVA,571966,"-0,618365453",1901978,1498727,780939,6
11/07/2020,Pereira,MEGABUS,43625,"-0,564559919",128221,100186,52276,6
12/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,557770,"-0,549620694",3944298,2747677,1238445,7
12/07/2020,Bogotá y Soacha,TRONCAL,293096,"-0,600381218",2517676,1735010,733439,7
12/07/2020,Bogotá y Soacha,ZONAL Y DUAL,264674,"-0,475899296",1426622,1012667,505006,7
12/07/2020,Cartagena,TRANSCARIBE,3853,"-0,914762295",140000,95430,45203,7
12/07/2020,Barranquilla,TRANSMETRO,8991,"-0,827096154",144276,110000,52000,7
12/07/2020,Bucaramanga,METROLINEA,6697,"-0,799214487",106154,70267,33354,7
12/07/2020,Medellin,SITVA,238457,"-0,694653488",1901978,1498727,780939,7
12/07/2020,Pereira,MEGABUS,22057,"-0,578066417",128221,100186,52276,7
13/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1058272,"-0,737885133",3944298,2747677,1238445,1
13/07/2020,Bogotá y Soacha,TRONCAL,537939,"-0,789579647",2517676,1735010,733439,1
13/07/2020,Bogotá y Soacha,ZONAL Y DUAL,520333,"-0,648646568",1426622,1012667,505006,1
13/07/2020,Cartagena,TRANSCARIBE,19604,"-0,859971429",140000,95430,45203,1
13/07/2020,Barranquilla,TRANSMETRO,33983,"-0,764458399",144276,110000,52000,1
13/07/2020,Bucaramanga,METROLINEA,34959,"-0,670676564",106154,70267,33354,1
13/07/2020,Medellin,SITVA,621050,"-0,673471512",1901978,1498727,780939,1
13/07/2020,Pereira,MEGABUS,48810,"-0,619329127",128221,100186,52276,1
14/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1068514,"-0,735348375",3944298,2747677,1238445,2
14/07/2020,Bogotá y Soacha,TRONCAL,538571,"-0,789332434",2517676,1735010,733439,2
14/07/2020,Bogotá y Soacha,ZONAL Y DUAL,529943,"-0,642157442",1426622,1012667,505006,2
14/07/2020,Cartagena,TRANSCARIBE,18776,"-0,865885714",140000,95430,45203,2
14/07/2020,Barranquilla,TRANSMETRO,33340,"-0,768915135",144276,110000,52000,2
14/07/2020,Bucaramanga,METROLINEA,33371,"-0,685635963",106154,70267,33354,2
14/07/2020,Medellin,SITVA,620229,"-0,673903168",1901978,1498727,780939,2
14/07/2020,Pereira,MEGABUS,47979,"-0,625810125",128221,100186,52276,2
15/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1085160,"-0,731225461",3944298,2747677,1238445,3
15/07/2020,Bogotá y Soacha,TRONCAL,551730,"-0,784185156",2517676,1735010,733439,3
15/07/2020,Bogotá y Soacha,ZONAL Y DUAL,533430,"-0,639802855",1426622,1012667,505006,3
15/07/2020,Cartagena,TRANSCARIBE,19773,"-0,858764286",140000,95430,45203,3
15/07/2020,Barranquilla,TRANSMETRO,31165,"-0,783990407",144276,110000,52000,3
15/07/2020,Bucaramanga,METROLINEA,33325,"-0,686069296",106154,70267,33354,3
15/07/2020,Medellin,SITVA,627656,"-0,669998286",1901978,1498727,780939,3
15/07/2020,Pereira,MEGABUS,47646,"-0,628407203",128221,100186,52276,3
16/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1095627,"-0,728632974",3944298,2747677,1238445,4
16/07/2020,Bogotá y Soacha,TRONCAL,556899,"-0,782163249",2517676,1735010,733439,4
16/07/2020,Bogotá y Soacha,ZONAL Y DUAL,538728,"-0,636225395",1426622,1012667,505006,4
16/07/2020,Cartagena,TRANSCARIBE,18693,"-0,866478571",140000,95430,45203,4
16/07/2020,Barranquilla,TRANSMETRO,20474,"-0,858091436",144276,110000,52000,4
16/07/2020,Bucaramanga,METROLINEA,31742,"-0,700981593",106154,70267,33354,4
16/07/2020,Medellin,SITVA,658274,"-0,653900308",1901978,1498727,780939,4
16/07/2020,Pereira,MEGABUS,48834,"-0,61914195",128221,100186,52276,4
17/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1139879,"-0,717672553",3944298,2747677,1238445,5
17/07/2020,Bogotá y Soacha,TRONCAL,582882,"-0,771999732",2517676,1735010,733439,5
17/07/2020,Bogotá y Soacha,ZONAL Y DUAL,556997,"-0,623889303",1426622,1012667,505006,5
17/07/2020,Cartagena,TRANSCARIBE,19375,"-0,861607143",140000,95430,45203,5
17/07/2020,Barranquilla,TRANSMETRO,35557,"-0,753548754",144276,110000,52000,5
17/07/2020,Bucaramanga,METROLINEA,31278,"-0,705352601",106154,70267,33354,5
17/07/2020,Medellin,SITVA,281284,"-0,852109751",1901978,1498727,780939,5
17/07/2020,Pereira,MEGABUS,50130,"-0,609034402",128221,100186,52276,5
18/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,895032,"-0,674258656",3944298,2747677,1238445,6
18/07/2020,Bogotá y Soacha,TRONCAL,451353,"-0,739855678",2517676,1735010,733439,6
18/07/2020,Bogotá y Soacha,ZONAL Y DUAL,443679,"-0,561870783",1426622,1012667,505006,6
18/07/2020,Cartagena,TRANSCARIBE,12255,"-0,888590909",140000,95430,45203,6
18/07/2020,Barranquilla,TRANSMETRO,27868,"-0,746654545",144276,110000,52000,6
18/07/2020,Bucaramanga,METROLINEA,21728,"-0,690779456",106154,70267,33354,6
18/07/2020,Medellin,SITVA,212492,"-0,858218341",1901978,1498727,780939,6
18/07/2020,Pereira,MEGABUS,44069,"-0,560128162",128221,100186,52276,6
19/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,404035,"-0,673756202",3944298,2747677,1238445,7
19/07/2020,Bogotá y Soacha,TRONCAL,195362,"-0,733635653",2517676,1735010,733439,7
19/07/2020,Bogotá y Soacha,ZONAL Y DUAL,208673,"-0,586791048",1426622,1012667,505006,7
19/07/2020,Cartagena,TRANSCARIBE,4185,"-0,907417649",140000,95430,45203,7
19/07/2020,Barranquilla,TRANSMETRO,11621,"-0,776519231",144276,110000,52000,7
19/07/2020,Bucaramanga,METROLINEA,6578,"-0,802782275",106154,70267,33354,7
19/07/2020,Medellin,SITVA,91413,"-0,882944763",1901978,1498727,780939,7
19/07/2020,Pereira,MEGABUS,21256,"-0,593388936",128221,100186,52276,7
20/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,214782,"-0,826571224",3944298,2747677,1238445,1
20/07/2020,Bogotá y Soacha,TRONCAL,110948,"-0,848729069",2517676,1735010,733439,1
20/07/2020,Bogotá y Soacha,ZONAL Y DUAL,103834,"-0,794390562",1426622,1012667,505006,1
20/07/2020,Cartagena,TRANSCARIBE,4526,"-0,899873902",140000,95430,45203,1
20/07/2020,Barranquilla,TRANSMETRO,13767,"-0,73525",144276,110000,52000,1
20/07/2020,Bucaramanga,METROLINEA,5633,"-0,831114709",106154,70267,33354,1
20/07/2020,Medellin,SITVA,104876,"-0,86570526",1901978,1498727,780939,1
20/07/2020,Pereira,MEGABUS,22469,"-0,570185171",128221,100186,52276,1
21/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1139856,"-0,717678249",3944298,2747677,1238445,2
21/07/2020,Bogotá y Soacha,TRONCAL,588595,"-0,769765034",2517676,1735010,733439,2
21/07/2020,Bogotá y Soacha,ZONAL Y DUAL,551261,"-0,627762521",1426622,1012667,505006,2
21/07/2020,Cartagena,TRANSCARIBE,21041,"-0,849707143",140000,95430,45203,2
21/07/2020,Barranquilla,TRANSMETRO,34728,"-0,759294685",144276,110000,52000,2
21/07/2020,Bucaramanga,METROLINEA,34602,"-0,674039603",106154,70267,33354,2
21/07/2020,Medellin,SITVA,665262,"-0,650226238",1901978,1498727,780939,2
21/07/2020,Pereira,MEGABUS,51847,"-0,595643459",128221,100186,52276,2
22/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1162380,"-0,712099461",3944298,2747677,1238445,3
22/07/2020,Bogotá y Soacha,TRONCAL,593244,"-0,76794653",2517676,1735010,733439,3
22/07/2020,Bogotá y Soacha,ZONAL Y DUAL,569136,"-0,615692476",1426622,1012667,505006,3
22/07/2020,Cartagena,TRANSCARIBE,20147,"-0,856092857",140000,95430,45203,3
22/07/2020,Barranquilla,TRANSMETRO,34275,"-0,762434501",144276,110000,52000,3
22/07/2020,Bucaramanga,METROLINEA,35134,"-0,669028016",106154,70267,33354,3
22/07/2020,Medellin,SITVA,654601,"-0,655831455",1901978,1498727,780939,3
22/07/2020,Pereira,MEGABUS,49024,"-0,617660134",128221,100186,52276,3
23/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1034150,"-0,743859717",3944298,2747677,1238445,4
23/07/2020,Bogotá y Soacha,TRONCAL,533457,"-0,791332828",2517676,1735010,733439,4
23/07/2020,Bogotá y Soacha,ZONAL Y DUAL,500693,"-0,661908424",1426622,1012667,505006,4
23/07/2020,Cartagena,TRANSCARIBE,19957,"-0,85745",140000,95430,45203,4
23/07/2020,Barranquilla,TRANSMETRO,34064,"-0,763896975",144276,110000,52000,4
23/07/2020,Bucaramanga,METROLINEA,33527,"-0,6841664",106154,70267,33354,4
23/07/2020,Medellin,SITVA,660277,"-0,652847194",1901978,1498727,780939,4
23/07/2020,Pereira,MEGABUS,48448,"-0,622152378",128221,100186,52276,4
24/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1060261,"-0,737392494",3944298,2747677,1238445,5
24/07/2020,Bogotá y Soacha,TRONCAL,545740,"-0,786528206",2517676,1735010,733439,5
24/07/2020,Bogotá y Soacha,ZONAL Y DUAL,514521,"-0,652571105",1426622,1012667,505006,5
24/07/2020,Cartagena,TRANSCARIBE,20733,"-0,851907143",140000,95430,45203,5
24/07/2020,Barranquilla,TRANSMETRO,34817,"-0,758677812",144276,110000,52000,5
24/07/2020,Bucaramanga,METROLINEA,28814,"-0,728564162",106154,70267,33354,5
24/07/2020,Medellin,SITVA,334795,"-0,823975356",1901978,1498727,780939,5
24/07/2020,Pereira,MEGABUS,51003,"-0,602225844",128221,100186,52276,5
25/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,837102,"-0,69534192",3944298,2747677,1238445,6
25/07/2020,Bogotá y Soacha,TRONCAL,431286,"-0,751421606",2517676,1735010,733439,6
25/07/2020,Bogotá y Soacha,ZONAL Y DUAL,405816,"-0,599260171",1426622,1012667,505006,6
25/07/2020,Cartagena,TRANSCARIBE,13138,"-0,880563636",140000,95430,45203,6
25/07/2020,Barranquilla,TRANSMETRO,19567,"-0,822118182",144276,110000,52000,6
25/07/2020,Bucaramanga,METROLINEA,23456,"-0,666187542",106154,70267,33354,6
25/07/2020,Medellin,SITVA,253922,"-0,830574881",1901978,1498727,780939,6
25/07/2020,Pereira,MEGABUS,44891,"-0,551923422",128221,100186,52276,6
26/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,394247,"-0,681659662",3944298,2747677,1238445,7
26/07/2020,Bogotá y Soacha,TRONCAL,193640,"-0,735983497",2517676,1735010,733439,7
26/07/2020,Bogotá y Soacha,ZONAL Y DUAL,200607,"-0,602763135",1426622,1012667,505006,7
26/07/2020,Cartagena,TRANSCARIBE,4402,"-0,902617083",140000,95430,45203,7
26/07/2020,Barranquilla,TRANSMETRO,12133,"-0,766673077",144276,110000,52000,7
26/07/2020,Bucaramanga,METROLINEA,5674,"-0,829885471",106154,70267,33354,7
26/07/2020,Medellin,SITVA,105278,"-0,865190495",1901978,1498727,780939,7
26/07/2020,Pereira,MEGABUS,21771,"-0,583537379",128221,100186,52276,7
27/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1175648,"-0,708813217",3944298,2747677,1238445,1
27/07/2020,Bogotá y Soacha,TRONCAL,628658,"-0,754093981",2517676,1735010,733439,1
27/07/2020,Bogotá y Soacha,ZONAL Y DUAL,546990,"-0,630646502",1426622,1012667,505006,1
27/07/2020,Cartagena,TRANSCARIBE,20808,"-0,851371429",140000,95430,45203,1
27/07/2020,Barranquilla,TRANSMETRO,34652,"-0,759821453",144276,110000,52000,1
27/07/2020,Bucaramanga,METROLINEA,32024,"-0,698325075",106154,70267,33354,1
27/07/2020,Medellin,SITVA,669303,"-0,648101608",1901978,1498727,780939,1
27/07/2020,Pereira,MEGABUS,48456,"-0,622089985",128221,100186,52276,1
28/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1188513,"-0,705626789",3944298,2747677,1238445,2
28/07/2020,Bogotá y Soacha,TRONCAL,633309,"-0,752274695",2517676,1735010,733439,2
28/07/2020,Bogotá y Soacha,ZONAL Y DUAL,555204,"-0,625100021",1426622,1012667,505006,2
28/07/2020,Cartagena,TRANSCARIBE,20650,"-0,8525",140000,95430,45203,2
28/07/2020,Barranquilla,TRANSMETRO,34382,"-0,761692866",144276,110000,52000,2
28/07/2020,Bucaramanga,METROLINEA,31979,"-0,698748987",106154,70267,33354,2
28/07/2020,Medellin,SITVA,666564,"-0,649541688",1901978,1498727,780939,2
28/07/2020,Pereira,MEGABUS,47319,"-0,630957487",128221,100186,52276,2
29/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1190263,"-0,705193345",3944298,2747677,1238445,3
29/07/2020,Bogotá y Soacha,TRONCAL,635859,"-0,751277236",2517676,1735010,733439,3
29/07/2020,Bogotá y Soacha,ZONAL Y DUAL,554404,"-0,625640219",1426622,1012667,505006,3
29/07/2020,Cartagena,TRANSCARIBE,21171,"-0,848778571",140000,95430,45203,3
29/07/2020,Barranquilla,TRANSMETRO,34492,"-0,760930439",144276,110000,52000,3
29/07/2020,Bucaramanga,METROLINEA,28100,"-0,735290239",106154,70267,33354,3
29/07/2020,Medellin,SITVA,664978,"-0,650375556",1901978,1498727,780939,3
29/07/2020,Pereira,MEGABUS,47652,"-0,628360409",128221,100186,52276,3
30/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1229355,"-0,695510963",3944298,2747677,1238445,4
30/07/2020,Bogotá y Soacha,TRONCAL,659442,"-0,742052504",2517676,1735010,733439,4
30/07/2020,Bogotá y Soacha,ZONAL Y DUAL,569913,"-0,615167809",1426622,1012667,505006,4
30/07/2020,Cartagena,TRANSCARIBE,21186,"-0,848671429",140000,95430,45203,4
30/07/2020,Barranquilla,TRANSMETRO,35393,"-0,754685464",144276,110000,52000,4
30/07/2020,Bucaramanga,METROLINEA,29675,"-0,720453304",106154,70267,33354,4
30/07/2020,Medellin,SITVA,661153,"-0,652386621",1901978,1498727,780939,4
30/07/2020,Pereira,MEGABUS,47123,"-0,632486098",128221,100186,52276,4
31/07/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1140483,"-0,717522953",3944298,2747677,1238445,5
31/07/2020,Bogotá y Soacha,TRONCAL,607280,"-0,762456205",2517676,1735010,733439,5
31/07/2020,Bogotá y Soacha,ZONAL Y DUAL,533203,"-0,639956136",1426622,1012667,505006,5
31/07/2020,Cartagena,TRANSCARIBE,21793,"-0,844335714",140000,95430,45203,5
31/07/2020,Barranquilla,TRANSMETRO,37173,"-0,742348",144276,110000,52000,5
31/07/2020,Bucaramanga,METROLINEA,32892,"-0,690148275",106154,70267,33354,5
31/07/2020,Medellin,SITVA,341532,"-0,820433254",1901978,1498727,780939,5
31/07/2020,Pereira,MEGABUS,50230,"-0,608254498",128221,100186,52276,5
01/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,911087,"-0,668415538",3944298,2747677,1238445,6
01/08/2020,Bogotá y Soacha,TRONCAL,488282,"-0,718571075",2517676,1735010,733439,6
01/08/2020,Bogotá y Soacha,ZONAL Y DUAL,422805,"-0,582483679",1426622,1012667,505006,6
01/08/2020,Cartagena,TRANSCARIBE,15337,"-0,860572727",140000,95430,45203,6
01/08/2020,Barranquilla,TRANSMETRO,27658,"-0,748563636",144276,110000,52000,6
01/08/2020,Bucaramanga,METROLINEA,23764,"-0,661804261",106154,70267,33354,6
01/08/2020,Medellin,SITVA,254625,"-0,830105816",1901978,1498727,780939,6
01/08/2020,Pereira,MEGABUS,43867,"-0,562144411",128221,100186,52276,6
02/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,438595,"-0,64585024",3944298,2747677,1238445,7
02/08/2020,Bogotá y Soacha,TRONCAL,223351,"-0,695474334",2517676,1735010,733439,7
02/08/2020,Bogotá y Soacha,ZONAL Y DUAL,215244,"-0,573779321",1426622,1012667,505006,7
02/08/2020,Cartagena,TRANSCARIBE,4761,"-0,894675132",140000,95430,45203,7
02/08/2020,Barranquilla,TRANSMETRO,14528,"-0,720615385",144276,110000,52000,7
02/08/2020,Bucaramanga,METROLINEA,5238,"-0,842957366",106154,70267,33354,7
02/08/2020,Medellin,SITVA,107778,"-0,861989221",1901978,1498727,780939,7
02/08/2020,Pereira,MEGABUS,22292,"-0,573571046",128221,100186,52276,7
02/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1155295,"-0,713854288",3944298,2747677,1238445,1
02/08/2020,Bogotá y Soacha,TRONCAL,611345,"-0,760866138",2517676,1735010,733439,1
02/08/2020,Bogotá y Soacha,ZONAL Y DUAL,543950,"-0,632699254",1426622,1012667,505006,1
02/08/2020,Cartagena,TRANSCARIBE,22303,"-0,840692857",140000,95430,45203,1
02/08/2020,Barranquilla,TRANSMETRO,37393,"-0,740823145",144276,110000,52000,1
02/08/2020,Bucaramanga,METROLINEA,29811,"-0,719172146",106154,70267,33354,1
02/08/2020,Medellin,SITVA,32434,"-0,982947227",1901978,1498727,780939,1
02/08/2020,Pereira,MEGABUS,50283,"-0,607841149",128221,100186,52276,1
03/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1155295,"-0,713854288",3944298,2747677,1238445,2
03/08/2020,Bogotá y Soacha,TRONCAL,611345,"-0,760866138",2517676,1735010,733439,2
03/08/2020,Bogotá y Soacha,ZONAL Y DUAL,543950,"-0,632699254",1426622,1012667,505006,2
03/08/2020,Cartagena,TRANSCARIBE,22303,"-0,840692857",140000,95430,45203,2
03/08/2020,Barranquilla,TRANSMETRO,37393,"-0,740823145",144276,110000,52000,2
03/08/2020,Bucaramanga,METROLINEA,30137,"-0,716101136",106154,70267,33354,2
03/08/2020,Medellin,SITVA,32434,"-0,982947227",1901978,1498727,780939,2
03/08/2020,Pereira,MEGABUS,50283,"-0,607841149",128221,100186,52276,2
04/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1178727,"-0,708050604",3944298,2747677,1238445,3
04/08/2020,Bogotá y Soacha,TRONCAL,626140,"-0,755078922",2517676,1735010,733439,3
04/08/2020,Bogotá y Soacha,ZONAL Y DUAL,552587,"-0,626867143",1426622,1012667,505006,3
04/08/2020,Cartagena,TRANSCARIBE,22662,"-0,838128571",140000,95430,45203,3
04/08/2020,Barranquilla,TRANSMETRO,36625,"-0,746146275",144276,110000,52000,3
04/08/2020,Bucaramanga,METROLINEA,29908,"-0,718258379",106154,70267,33354,3
04/08/2020,Medellin,SITVA,663031,"-0,651399228",1901978,1498727,780939,3
04/08/2020,Pereira,MEGABUS,50130,"-0,609034402",128221,100186,52276,3
05/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1176167,"-0,70868467",3944298,2747677,1238445,4
05/08/2020,Bogotá y Soacha,TRONCAL,623956,"-0,755933216",2517676,1735010,733439,4
05/08/2020,Bogotá y Soacha,ZONAL Y DUAL,552211,"-0,627121036",1426622,1012667,505006,4
05/08/2020,Cartagena,TRANSCARIBE,22903,"-0,836407143",140000,95430,45203,4
05/08/2020,Barranquilla,TRANSMETRO,37444,"-0,740469655",144276,110000,52000,4
05/08/2020,Bucaramanga,METROLINEA,28232,"-0,734046762",106154,70267,33354,4
05/08/2020,Medellin,SITVA,661059,"-0,652436043",1901978,1498727,780939,4
05/08/2020,Pereira,MEGABUS,49846,"-0,611249327",128221,100186,52276,4
06/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,1203990,"-0,701793415",3944298,2747677,1238445,4
06/08/2020,Bogotá y Soacha,TRONCAL,644144,"-0,748036473",2517676,1735010,733439,4
06/08/2020,Bogotá y Soacha,ZONAL Y DUAL,559846,"-0,621965523",1426622,1012667,505006,4
06/08/2020,Cartagena,TRANSCARIBE,23066,"-0,835242857",140000,95430,45203,4
06/08/2020,Barranquilla,TRANSMETRO,39477,"-0,726378608",144276,110000,52000,4
06/08/2020,Bucaramanga,METROLINEA,28371,"-0,732737344",106154,70267,33354,4
06/08/2020,Medellin,SITVA,702203,"-0,630803826",1901978,1498727,780939,4
06/08/2020,Pereira,MEGABUS,51387,"-0,599231015",128221,100186,52276,4
07/08/2020,Bogotá y Soacha,TRANSMILENIO/SITP,587081,"-0,525953111",3944298,2747677,1238445,5
07/08/2020,Bogotá y Soacha,TRONCAL,302666,"-0,587333098",2517676,1735010,733439,5
07/08/2020,Bogotá y Soacha,ZONAL Y DUAL,284415,"-0,436808672",1426622,1012667,505006,5
07/08/2020,Cartagena,TRANSCARIBE,7702,"-0,829613079",140000,95430,45203,5
07/08/2020,Barranquilla,TRANSMETRO,14326,"-0,7245",144276,110000,52000,5
